id,title,abstract,authors,journal,year,published_date,categories
2511.07332v1,Grounding Computer Use Agents on Human Demonstrations,"Building reliable computer-use agents requires grounding: accurately
connecting natural language instructions to the correct on-screen elements.
While large datasets exist for web and mobile interactions, high-quality
resources for desktop environments are limited. To address this gap, we
introduce GroundCUA, a large-scale desktop grounding dataset built from expert
human demonstrations. It covers 87 applications across 12 categories and
includes 56K screenshots, with every on-screen element carefully annotated for
a total of over 3.56M human-verified annotations. From these demonstrations, we
generate diverse instructions that capture a wide range of real-world tasks,
providing high-quality data for model training. Using GroundCUA, we develop the
GroundNext family of models that map instructions to their target UI elements.
At both 3B and 7B scales, GroundNext achieves state-of-the-art results across
five benchmarks using supervised fine-tuning, while requiring less than
one-tenth the training data of prior work. Reinforcement learning post-training
further improves performance, and when evaluated in an agentic setting on the
OSWorld benchmark using o3 as planner, GroundNext attains comparable or
superior results to models trained with substantially more data,. These results
demonstrate the critical role of high-quality, expert-driven datasets in
advancing general-purpose computer-use agents.","Aarash Feizi, Shravan Nayak, Xiangru Jian, Kevin Qinghong Lin, Kaixin Li, Rabiul Awal, Xing Han Lù, Johan Obando-Ceron, Juan A. Rodriguez, Nicolas Chapados, David Vazquez, Adriana Romero-Soriano, Reihaneh Rabbany, Perouz Taslakian, Christopher Pal, Spandana Gella, Sai Rajeswar",arXiv,2025,2025-11-10 17:35:21+00:00,"cs.LG, cs.AI"
2511.07327v1,"IterResearch: Rethinking Long-Horizon Agents via Markovian State
  Reconstruction","Recent advances in deep-research agents have shown promise for autonomous
knowledge construction through dynamic reasoning over external sources.
However, existing approaches rely on a mono-contextual paradigm that
accumulates all information in a single, expanding context window, leading to
context suffocation and noise contamination that limit their effectiveness on
long-horizon tasks. We introduce IterResearch, a novel iterative deep-research
paradigm that reformulates long-horizon research as a Markov Decision Process
with strategic workspace reconstruction. By maintaining an evolving report as
memory and periodically synthesizing insights, our approach preserves
consistent reasoning capacity across arbitrary exploration depths. We further
develop Efficiency-Aware Policy Optimization (EAPO), a reinforcement learning
framework that incentivizes efficient exploration through geometric reward
discounting and enables stable distributed training via adaptive downsampling.
Extensive experiments demonstrate that IterResearch achieves substantial
improvements over existing open-source agents with average +14.5pp across six
benchmarks and narrows the gap with frontier proprietary systems. Remarkably,
our paradigm exhibits unprecedented interaction scaling, extending to 2048
interactions with dramatic performance gains (from 3.5\% to 42.5\%), and serves
as an effective prompting strategy, improving frontier models by up to 19.2pp
over ReAct on long-horizon tasks. These findings position IterResearch as a
versatile solution for long-horizon reasoning, effective both as a trained
agent and as a prompting paradigm for frontier models.","Guoxin Chen, Zile Qiao, Xuanzhong Chen, Donglei Yu, Haotian Xu, Wayne Xin Zhao, Ruihua Song, Wenbiao Yin, Huifeng Yin, Liwen Zhang, Kuan Li, Minpeng Liao, Yong Jiang, Pengjun Xie, Fei Huang, Jingren Zhou",arXiv,2025,2025-11-10 17:30:08+00:00,"cs.AI, cs.CL"
2511.07322v1,"FinRpt: Dataset, Evaluation System and LLM-based Multi-agent Framework
  for Equity Research Report Generation","While LLMs have shown great success in financial tasks like stock prediction
and question answering, their application in fully automating Equity Research
Report generation remains uncharted territory. In this paper, we formulate the
Equity Research Report (ERR) Generation task for the first time. To address the
data scarcity and the evaluation metrics absence, we present an open-source
evaluation benchmark for ERR generation - FinRpt. We frame a Dataset
Construction Pipeline that integrates 7 financial data types and produces a
high-quality ERR dataset automatically, which could be used for model training
and evaluation. We also introduce a comprehensive evaluation system including
11 metrics to assess the generated ERRs. Moreover, we propose a multi-agent
framework specifically tailored to address this task, named FinRpt-Gen, and
train several LLM-based agents on the proposed datasets using Supervised
Fine-Tuning and Reinforcement Learning. Experimental results indicate the data
quality and metrics effectiveness of the benchmark FinRpt and the strong
performance of FinRpt-Gen, showcasing their potential to drive innovation in
the ERR generation field. All code and datasets are publicly available.","Song Jin, Shuqi Li, Shukun Zhang, Rui Yan",arXiv,2025,2025-11-10 17:22:32+00:00,"cs.CL, cs.AI"
2511.07318v1,"When Bias Pretends to Be Truth: How Spurious Correlations Undermine
  Hallucination Detection in LLMs","Despite substantial advances, large language models (LLMs) continue to
exhibit hallucinations, generating plausible yet incorrect responses. In this
paper, we highlight a critical yet previously underexplored class of
hallucinations driven by spurious correlations -- superficial but statistically
prominent associations between features (e.g., surnames) and attributes (e.g.,
nationality) present in the training data. We demonstrate that these spurious
correlations induce hallucinations that are confidently generated, immune to
model scaling, evade current detection methods, and persist even after refusal
fine-tuning. Through systematically controlled synthetic experiments and
empirical evaluations on state-of-the-art open-source and proprietary LLMs
(including GPT-5), we show that existing hallucination detection methods, such
as confidence-based filtering and inner-state probing, fundamentally fail in
the presence of spurious correlations. Our theoretical analysis further
elucidates why these statistical biases intrinsically undermine
confidence-based detection techniques. Our findings thus emphasize the urgent
need for new approaches explicitly designed to address hallucinations caused by
spurious correlations.","Shaowen Wang, Yiqi Dong, Ruinian Chang, Tansheng Zhu, Yuebo Sun, Kaifeng Lyu, Jian Li",arXiv,2025,2025-11-10 17:19:27+00:00,"cs.CL, cs.AI, cs.LG"
2511.07312v1,"Superhuman AI for Stratego Using Self-Play Reinforcement Learning and
  Test-Time Search","Few classical games have been regarded as such significant benchmarks of
artificial intelligence as to have justified training costs in the millions of
dollars. Among these, Stratego -- a board wargame exemplifying the challenge of
strategic decision making under massive amounts of hidden information -- stands
apart as a case where such efforts failed to produce performance at the level
of top humans. This work establishes a step change in both performance and cost
for Stratego, showing that it is now possible not only to reach the level of
top humans, but to achieve vastly superhuman level -- and that doing so
requires not an industrial budget, but merely a few thousand dollars. We
achieved this result by developing general approaches for self-play
reinforcement learning and test-time search under imperfect information.","Samuel Sokota, Eugene Vinitsky, Hengyuan Hu, J. Zico Kolter, Gabriele Farina",arXiv,2025,2025-11-10 17:13:41+00:00,"cs.LG, cs.AI"
2511.07309v1,"Frequency Diverse (FD)-RIS-Enhanced Covert Communications: Defense
  Against Wiretapping via Joint Distance-Angle Beamforming","In response to the security blind zone challenges faced by traditional
reconfigurable intelligent surface (RIS)-aided covert communication (CC)
systems, the joint distance-angle beamforming capability of frequency diverse
RIS (FD-RIS) shows significant potential for addressing these limitations.
Therefore, this paper initially incorporates the FD-RIS into the CC systems and
proposes the corresponding CC transmission scheme. Specifically, we first
develop the signal processing model of the FD-RIS, which considers effective
control of harmonic signals by leveraging the time-delay techniques. The joint
distance-angle beamforming capability is then validated through its normalized
beampattern. Based on this model, we then construct an FD-RIS-assisted CC
system under a multi-warden scenario and derive an approximate closed-form
expression for the covert constraints by considering the worst-case
eavesdropping conditions and utilizing the logarithmic moment-generating
function. An optimization problem is formulated which aims at maximizing the
covert user's achievable rate under covert constrains by jointly designing the
time delays and modulation frequencies. To tackle this non-convex problem, an
iterative algorithm with assured convergence is proposed to effectively solve
the time-delay and modulation frequency variables. To evaluate the performance
of the proposed scheme, we consider three communication scenarios with varying
spatial correlations between the covert user and wardens. Simulation results
demonstrate that FD-RIS can significantly improve covert performance,
particularly in angular-overlap scenarios where traditional RIS experiences
severe degradation. These findings further highlight the effectiveness of
FD-RIS in enhancing CC robustness under challenging spatial environments.","Han Xiao, Xiaoyan Hu, Wenjie Wang, Kai-Kit Wong, Kun Yang, Chan-Byoung Chae",arXiv,2025,2025-11-10 17:10:06+00:00,"cs.IT, math.IT"
2511.07301v1,"Beyond Boundaries: Leveraging Vision Foundation Models for Source-Free
  Object Detection","Source-Free Object Detection (SFOD) aims to adapt a source-pretrained object
detector to a target domain without access to source data. However, existing
SFOD methods predominantly rely on internal knowledge from the source model,
which limits their capacity to generalize across domains and often results in
biased pseudo-labels, thereby hindering both transferability and
discriminability. In contrast, Vision Foundation Models (VFMs), pretrained on
massive and diverse data, exhibit strong perception capabilities and broad
generalization, yet their potential remains largely untapped in the SFOD
setting. In this paper, we propose a novel SFOD framework that leverages VFMs
as external knowledge sources to jointly enhance feature alignment and label
quality. Specifically, we design three VFM-based modules: (1) Patch-weighted
Global Feature Alignment (PGFA) distills global features from VFMs using
patch-similarity-based weighting to enhance global feature transferability; (2)
Prototype-based Instance Feature Alignment (PIFA) performs instance-level
contrastive learning guided by momentum-updated VFM prototypes; and (3)
Dual-source Enhanced Pseudo-label Fusion (DEPF) fuses predictions from
detection VFMs and teacher models via an entropy-aware strategy to yield more
reliable supervision. Extensive experiments on six benchmarks demonstrate that
our method achieves state-of-the-art SFOD performance, validating the
effectiveness of integrating VFMs to simultaneously improve transferability and
discriminability.","Huizai Yao, Sicheng Zhao, Pengteng Li, Yi Cui, Shuo Lu, Weiyu Guo, Yunfan Lu, Yijie Xu, Hui Xiong",arXiv,2025,2025-11-10 17:06:01+00:00,"cs.CV, cs.AI"
2511.07298v1,LMM-IQA: Image Quality Assessment for Low-Dose CT Imaging,"Low-dose computed tomography (CT) represents a significant improvement in
patient safety through lower radiation doses, but increased noise, blur, and
contrast loss can diminish diagnostic quality. Therefore, consistency and
robustness in image quality assessment become essential for clinical
applications. In this study, we propose an LLM-based quality assessment system
that generates both numerical scores and textual descriptions of degradations
such as noise, blur, and contrast loss. Furthermore, various inference
strategies - from the zero-shot approach to metadata integration and error
feedback - are systematically examined, demonstrating the progressive
contribution of each method to overall performance. The resultant assessments
yield not only highly correlated scores but also interpretable output, thereby
adding value to clinical workflows. The source codes of our study are available
at https://github.com/itu-biai/lmms_ldct_iqa.","Kagan Celik, Mehmet Ozan Unal, Metin Ertas, Isa Yildirim",arXiv,2025,2025-11-10 16:56:11+00:00,"cs.CV, cs.AI"
2511.07295v1,"Hard vs. Noise: Resolving Hard-Noisy Sample Confusion in Recommender
  Systems via Large Language Models","Implicit feedback, employed in training recommender systems, unavoidably
confronts noise due to factors such as misclicks and position bias. Previous
studies have attempted to identify noisy samples through their diverged data
patterns, such as higher loss values, and mitigate their influence through
sample dropping or reweighting. However, we observed that noisy samples and
hard samples display similar patterns, leading to hard-noisy confusion issue.
Such confusion is problematic as hard samples are vital for modeling user
preferences. To solve this problem, we propose LLMHNI framework, leveraging two
auxiliary user-item relevance signals generated by Large Language Models (LLMs)
to differentiate hard and noisy samples. LLMHNI obtains user-item semantic
relevance from LLM-encoded embeddings, which is used in negative sampling to
select hard negatives while filtering out noisy false negatives. An objective
alignment strategy is proposed to project LLM-encoded embeddings, originally
for general language tasks, into a representation space optimized for user-item
relevance modeling. LLMHNI also exploits LLM-inferred logical relevance within
user-item interactions to identify hard and noisy samples. These LLM-inferred
interactions are integrated into the interaction graph and guide denoising with
cross-graph contrastive alignment. To eliminate the impact of unreliable
interactions induced by LLM hallucination, we propose a graph contrastive
learning strategy that aligns representations from randomly edge-dropped views
to suppress unreliable edges. Empirical results demonstrate that LLMHNI
significantly improves denoising and recommendation performance.","Tianrui Song, Wen-Shuo Chao, Hao Liu",arXiv,2025,2025-11-10 16:51:03+00:00,"cs.IR, cs.AI"
2511.07293v1,Verifying rich robustness properties for neural networks,"Robustness is a important problem in AI alignment and safety, with models
such as neural networks being increasingly used in safety-critical systems. In
the last decade, a large body of work has emerged on local robustness, i.e.,
checking if the decision of a neural network remains unchanged when the input
is slightly perturbed. However, many of these approaches require specialized
encoding and often ignore the confidence of a neural network on its output. In
this paper, our goal is to build a generalized framework to specify and verify
variants of robustness in neural network verification. We propose a
specification framework using a simple grammar, which is flexible enough to
capture most existing variants. This allows us to introduce new variants of
robustness that take into account the confidence of the neural network in its
outputs. Next, we develop a novel and powerful unified technique to verify all
such variants in a homogeneous way, viz., by adding a few additional layers to
the neural network. This enables us to use any state-of-the-art neural network
verification tool, without having to tinker with the encoding within, while
incurring an approximation error that we show is bounded. We perform an
extensive experimental evaluation over a large suite of 8870 benchmarks having
138M parameters in a largest network, and show that we are able to capture a
wide set of robustness variants and outperform direct encoding approaches by a
significant margin.","Mohammad Afzal, S. Akshay, Ashutosh Gupta",arXiv,2025,2025-11-10 16:43:02+00:00,"cs.LO, cs.AI, cs.CV"
2511.07288v1,"Enabling Off-Policy Imitation Learning with Deep Actor Critic
  Stabilization","Learning complex policies with Reinforcement Learning (RL) is often hindered
by instability and slow convergence, a problem exacerbated by the difficulty of
reward engineering. Imitation Learning (IL) from expert demonstrations bypasses
this reliance on rewards. However, state-of-the-art IL methods, exemplified by
Generative Adversarial Imitation Learning (GAIL)Ho et. al, suffer from severe
sample inefficiency. This is a direct consequence of their foundational
on-policy algorithms, such as TRPO Schulman et.al. In this work, we introduce
an adversarial imitation learning algorithm that incorporates off-policy
learning to improve sample efficiency. By combining an off-policy framework
with auxiliary techniques specifically, double Q network based stabilization
and value learning without reward function inference we demonstrate a reduction
in the samples required to robustly match expert behavior.","Sayambhu Sen, Shalabh Bhatnagar",arXiv,2025,2025-11-10 16:35:50+00:00,"cs.LG, cs.AI"
2511.07286v1,"Glioma C6: A Novel Dataset for Training and Benchmarking Cell
  Segmentation","We present Glioma C6, a new open dataset for instance segmentation of glioma
C6 cells, designed as both a benchmark and a training resource for deep
learning models. The dataset comprises 75 high-resolution phase-contrast
microscopy images with over 12,000 annotated cells, providing a realistic
testbed for biomedical image analysis. It includes soma annotations and
morphological cell categorization provided by biologists. Additional
categorization of cells, based on morphology, aims to enhance the utilization
of image data for cancer cell research. Glioma C6 consists of two parts: the
first is curated with controlled parameters for benchmarking, while the second
supports generalization testing under varying conditions. We evaluate the
performance of several generalist segmentation models, highlighting their
limitations on our dataset. Our experiments demonstrate that training on Glioma
C6 significantly enhances segmentation performance, reinforcing its value for
developing robust and generalizable models. The dataset is publicly available
for researchers.","Roman Malashin, Svetlana Pashkevich, Daniil Ilyukhin, Arseniy Volkov, Valeria Yachnaya, Andrey Denisov, Maria Mikhalkova",arXiv,2025,2025-11-10 16:33:34+00:00,"cs.CV, cs.AI"
2511.07277v1,"Designing Beyond Language: Sociotechnical Barriers in AI Health
  Technologies for Limited English Proficiency","Limited English proficiency (LEP) patients in the U.S. face systemic barriers
to healthcare beyond language and interpreter access, encompassing procedural
and institutional constraints. AI advances may support communication and care
through on-demand translation and visit preparation, but also risk exacerbating
existing inequalities. We conducted storyboard-driven interviews with 14
patient navigators to explore how AI could shape care experiences for
Spanish-speaking LEP individuals. We identified tensions around linguistic and
cultural misunderstandings, privacy concerns, and opportunities and risks for
AI to augment care workflows. Participants highlighted structural factors that
can undermine trust in AI systems, including sensitive information disclosure,
unstable technology access, and low digital literacy. While AI tools can
potentially alleviate social barriers and institutional constraints, there are
risks of misinformation and uprooting human camaraderie. Our findings
contribute design considerations for AI that support LEP patients and care
teams via rapport-building, education, and language support, and minimizing
disruptions to existing practices.","Michelle Huang, Violeta J. Rodriguez, Koustuv Saha, Tal August",arXiv,2025,2025-11-10 16:23:06+00:00,"cs.HC, cs.AI, cs.CY"
2511.07267v1,"Beyond Detection: Exploring Evidence-based Multi-Agent Debate for
  Misinformation Intervention and Persuasion","Multi-agent debate (MAD) frameworks have emerged as promising approaches for
misinformation detection by simulating adversarial reasoning. While prior work
has focused on detection accuracy, it overlooks the importance of helping users
understand the reasoning behind factual judgments and develop future
resilience. The debate transcripts generated during MAD offer a rich but
underutilized resource for transparent reasoning. In this study, we introduce
ED2D, an evidence-based MAD framework that extends previous approach by
incorporating factual evidence retrieval. More importantly, ED2D is designed
not only as a detection framework but also as a persuasive multi-agent system
aimed at correcting user beliefs and discouraging misinformation sharing. We
compare the persuasive effects of ED2D-generated debunking transcripts with
those authored by human experts. Results demonstrate that ED2D outperforms
existing baselines across three misinformation detection benchmarks. When ED2D
generates correct predictions, its debunking transcripts exhibit persuasive
effects comparable to those of human experts; However, when ED2D misclassifies,
its accompanying explanations may inadvertently reinforce users'misconceptions,
even when presented alongside accurate human explanations. Our findings
highlight both the promise and the potential risks of deploying MAD systems for
misinformation intervention. We further develop a public community website to
help users explore ED2D, fostering transparency, critical thinking, and
collaborative fact-checking.","Chen Han, Yijia Ma, Jin Tan, Wenzhen Zheng, Xijin Tang",arXiv,2025,2025-11-10 16:15:53+00:00,cs.AI
2511.07265v1,"When Intelligence Overloads Infrastructure: A Forecast Model for
  AI-Driven Bottlenecks","The exponential growth of AI agents and connected devices fundamentally
transforms the structure and capacity demands of global digital infrastructure.
This paper introduces a unified forecasting model that projects AI agent
populations to increase by more than 100 times between 2026 and 2036+, reaching
trillions of instances globally. In parallel, bandwidth demand is expected to
surge from 1 EB/day in 2026 to over 8,000 EB/day by 2036, which is an increase
of 8000 times in a single decade. Through this growth model, we identify
critical bottleneck domains across access networks, edge gateways,
interconnection exchanges, and cloud infrastructures. Simulations reveal that
edge and peering systems will experience saturation as early as 2030, with more
than 70% utilization of projected maximum capacity by 2033. To address these
constraints, we propose a coevolutionary shift in compute-network design,
emphasizing distributed inference, AI-native traffic engineering, and
intent-aware orchestration. Security, scalability, and coordination challenges
are examined with a focus on sustaining intelligent connectivity throughout the
next digital decade.","Gamal Refai-Ahmed, Mallik Tatipamula, Victor Zhirnov, Ahmed Refaey Hussein, Abdallah Shami",arXiv,2025,2025-11-10 16:09:49+00:00,cs.NI
2511.07262v1,"AgenticSciML: Collaborative Multi-Agent Systems for Emergent Discovery
  in Scientific Machine Learning","Scientific Machine Learning (SciML) integrates data-driven inference with
physical modeling to solve complex problems in science and engineering.
However, the design of SciML architectures, loss formulations, and training
strategies remains an expert-driven research process, requiring extensive
experimentation and problem-specific insights. Here we introduce AgenticSciML,
a collaborative multi-agent system in which over 10 specialized AI agents
collaborate to propose, critique, and refine SciML solutions through structured
reasoning and iterative evolution. The framework integrates structured debate,
retrieval-augmented method memory, and ensemble-guided evolutionary search,
enabling the agents to generate and assess new hypotheses about architectures
and optimization procedures. Across physics-informed learning and operator
learning tasks, the framework discovers solution methods that outperform
single-agent and human-designed baselines by up to four orders of magnitude in
error reduction. The agents produce novel strategies -- including adaptive
mixture-of-expert architectures, decomposition-based PINNs, and
physics-informed operator learning models -- that do not appear explicitly in
the curated knowledge base. These results show that collaborative reasoning
among AI agents can yield emergent methodological innovation, suggesting a path
toward scalable, transparent, and autonomous discovery in scientific computing.","Qile Jiang, George Karniadakis",arXiv,2025,2025-11-10 16:06:33+00:00,"cs.AI, cs.CE, cs.LG"
2511.07260v1,PADiff: Predictive and Adaptive Diffusion Policies for Ad Hoc Teamwork,"Ad hoc teamwork (AHT) requires agents to collaborate with previously unseen
teammates, which is crucial for many real-world applications. The core
challenge of AHT is to develop an ego agent that can predict and adapt to
unknown teammates on the fly. Conventional RL-based approaches optimize a
single expected return, which often causes policies to collapse into a single
dominant behavior, thus failing to capture the multimodal cooperation patterns
inherent in AHT. In this work, we introduce PADiff, a diffusion-based approach
that captures agent's multimodal behaviors, unlocking its diverse cooperation
modes with teammates. However, standard diffusion models lack the ability to
predict and adapt in highly non-stationary AHT scenarios. To address this
limitation, we propose a novel diffusion-based policy that integrates critical
predictive information about teammates into the denoising process. Extensive
experiments across three cooperation environments demonstrate that PADiff
outperforms existing AHT methods significantly.","Hohei Chan, Xinzhi Zhang, Antao Xiang, Weinan Zhang, Mengchen Zhao",arXiv,2025,2025-11-10 16:05:40+00:00,"cs.AI, cs.LG"
2511.07250v1,"MVU-Eval: Towards Multi-Video Understanding Evaluation for Multimodal
  LLMs","The advent of Multimodal Large Language Models (MLLMs) has expanded AI
capabilities to visual modalities, yet existing evaluation benchmarks remain
limited to single-video understanding, overlooking the critical need for
multi-video understanding in real-world scenarios (e.g., sports analytics and
autonomous driving). To address this significant gap, we introduce MVU-Eval,
the first comprehensive benchmark for evaluating Multi-Video Understanding for
MLLMs. Specifically, our MVU-Eval mainly assesses eight core competencies
through 1,824 meticulously curated question-answer pairs spanning 4,959 videos
from diverse domains, addressing both fundamental perception tasks and
high-order reasoning tasks. These capabilities are rigorously aligned with
real-world applications such as multi-sensor synthesis in autonomous systems
and cross-angle sports analytics. Through extensive evaluation of
state-of-the-art open-source and closed-source models, we reveal significant
performance discrepancies and limitations in current MLLMs' ability to perform
understanding across multiple videos. The benchmark will be made publicly
available to foster future research.","Tianhao Peng, Haochen Wang, Yuanxing Zhang, Zekun Wang, Zili Wang, Ge Zhang, Jian Yang, Shihao Li, Yanghai Wang, Xintao Wang, Houyi Li, Wei Ji, Pengfei Wan, Wenhao Huang, Zhaoxiang Zhang, Jiaheng Liu",arXiv,2025,2025-11-10 16:02:33+00:00,"cs.CV, cs.AI"
2511.07238v1,Leveraging Text-Driven Semantic Variation for Robust OOD Segmentation,"In autonomous driving and robotics, ensuring road safety and reliable
decision-making critically depends on out-of-distribution (OOD) segmentation.
While numerous methods have been proposed to detect anomalous objects on the
road, leveraging the vision-language space-which provides rich linguistic
knowledge-remains an underexplored field. We hypothesize that incorporating
these linguistic cues can be especially beneficial in the complex contexts
found in real-world autonomous driving scenarios.
  To this end, we present a novel approach that trains a Text-Driven OOD
Segmentation model to learn a semantically diverse set of objects in the
vision-language space. Concretely, our approach combines a vision-language
model's encoder with a transformer decoder, employs Distance-Based OOD prompts
located at varying semantic distances from in-distribution (ID) classes, and
utilizes OOD Semantic Augmentation for OOD representations. By aligning visual
and textual information, our approach effectively generalizes to unseen objects
and provides robust OOD segmentation in diverse driving environments.
  We conduct extensive experiments on publicly available OOD segmentation
datasets such as Fishyscapes, Segment-Me-If-You-Can, and Road Anomaly datasets,
demonstrating that our approach achieves state-of-the-art performance across
both pixel-level and object-level evaluations. This result underscores the
potential of vision-language-based OOD segmentation to bolster the safety and
reliability of future autonomous driving systems.","Seungheon Song, Jaekoo Lee",arXiv,2025,2025-11-10 15:54:23+00:00,"cs.CV, cs.AI"
2511.07233v1,"Noise & pattern: identity-anchored Tikhonov regularization for robust
  structural anomaly detection","Anomaly detection plays a pivotal role in automated industrial inspection,
aiming to identify subtle or rare defects in otherwise uniform visual patterns.
As collecting representative examples of all possible anomalies is infeasible,
we tackle structural anomaly detection using a self-supervised autoencoder that
learns to repair corrupted inputs. To this end, we introduce a corruption model
that injects artificial disruptions into training images to mimic structural
defects. While reminiscent of denoising autoencoders, our approach differs in
two key aspects. First, instead of unstructured i.i.d.\ noise, we apply
structured, spatially coherent perturbations that make the task a hybrid of
segmentation and inpainting. Second, and counterintuitively, we add and
preserve Gaussian noise on top of the occlusions, which acts as a Tikhonov
regularizer anchoring the Jacobian of the reconstruction function toward
identity. This identity-anchored regularization stabilizes reconstruction and
further improves both detection and segmentation accuracy. On the MVTec AD
benchmark, our method achieves state-of-the-art results (I/P-AUROC: 99.9/99.4),
supporting our theoretical framework and demonstrating its practical relevance
for automatic inspection.","Alexander Bauer, Klaus-Robert Müller",arXiv,2025,2025-11-10 15:48:50+00:00,"cs.CV, cs.LG"
2511.07230v1,Discourse Graph Guided Document Translation with Large Language Models,"Adapting large language models to full document translation remains
challenging due to the difficulty of capturing long-range dependencies and
preserving discourse coherence throughout extended texts. While recent agentic
machine translation systems mitigate context window constraints through
multi-agent orchestration and persistent memory, they require substantial
computational resources and are sensitive to memory retrieval strategies. We
introduce TransGraph, a discourse-guided framework that explicitly models
inter-chunk relationships through structured discourse graphs and selectively
conditions each translation segment on relevant graph neighbourhoods rather
than relying on sequential or exhaustive context. Across three document-level
MT benchmarks spanning six languages and diverse domains, TransGraph
consistently surpasses strong baselines in translation quality and terminology
consistency while incurring significantly lower token overhead.","Viet-Thanh Pham, Minghan Wang, Hao-Han Liao, Thuy-Trang Vu",arXiv,2025,2025-11-10 15:48:01+00:00,"cs.CL, cs.AI"
2511.07229v1,"LLMServingSim2.0: A Unified Simulator for Heterogeneous Hardware and
  Serving Techniques in LLM Infrastructure","This paper introduces LLMServingSim2.0, a system simulator designed for
exploring heterogeneous hardware in large-scale LLM serving systems.
LLMServingSim2.0 addresses two key limitations of its predecessor: (1)
integrating hardware models into system-level simulators is non-trivial due to
the lack of a clear abstraction, and (2) existing simulators support only a
narrow subset of serving techniques, leaving no infrastructure that captures
the breadth of approaches in modern LLM serving. To overcome these issues,
LLMServingSim2.0 adopts trace-driven performance modeling, accompanied by an
operator-level latency profiler, enabling the integration of new accelerators
with a single command. It further embeds up-to-date serving techniques while
exposing flexible interfaces for request routing, cache management, and
scheduling policies. In a TPU case study, our profiler requires 18.5x fewer LoC
and outperforms the predecessor's hardware-simulator integration, demonstrating
LLMServingSim2.0's low-effort hardware extensibility. Our experiments further
show that LLMServingSim2.0 reproduces GPU-based LLM serving with 1.9% error,
while maintaining practical simulation time, making it a comprehensive platform
for both hardware developers and LLM service providers.","Jaehong Cho, Hyunmin Choi, Jongse Park",arXiv,2025,2025-11-10 15:47:53+00:00,"cs.DC, cs.AI"
2511.07223v1,"NoteEx: Interactive Visual Context Manipulation for LLM-Assisted
  Exploratory Data Analysis in Computational Notebooks","Computational notebooks have become popular for Exploratory Data Analysis
(EDA), augmented by LLM-based code generation and result interpretation.
Effective LLM assistance hinges on selecting informative context -- the minimal
set of cells whose code, data, or outputs suffice to answer a prompt. As
notebooks grow long and messy, users can lose track of the mental model of
their analysis. They thus fail to curate appropriate contexts for LLM tasks,
causing frustration and tedious prompt engineering. We conducted a formative
study (n=6) that surfaced challenges in LLM context selection and mental model
maintenance. Therefore, we introduce NoteEx, a JupyterLab extension that
provides a semantic visualization of the EDA workflow, allowing analysts to
externalize their mental model, specify analysis dependencies, and enable
interactive selection of task-relevant contexts for LLMs. A user study (n=12)
against a baseline shows that NoteEx improved mental model retention and
context selection, leading to more accurate and relevant LLM responses.","Mohammad Hasan Payandeh, Lin-Ping Yuan, Jian Zhao",arXiv,2025,2025-11-10 15:44:55+00:00,"cs.HC, cs.AI"
2511.07208v1,"SMiLE: Provably Enforcing Global Relational Properties in Neural
  Networks","Artificial Intelligence systems are increasingly deployed in settings where
ensuring robustness, fairness, or domain-specific properties is essential for
regulation compliance and alignment with human values. However, especially on
Neural Networks, property enforcement is very challenging, and existing methods
are limited to specific constraints or local properties (defined around
datapoints), or fail to provide full guarantees. We tackle these limitations by
extending SMiLE, a recently proposed enforcement framework for NNs, to support
global relational properties (defined over the entire input space). The
proposed approach scales well with model complexity, accommodates general
properties and backbones, and provides full satisfaction guarantees. We
evaluate SMiLE on monotonicity, global robustness, and individual fairness, on
synthetic and real data, for regression and classification tasks. Our approach
is competitive with property-specific baselines in terms of accuracy and
runtime, and strictly superior in terms of generality and level of guarantees.
Overall, our results emphasize the potential of the SMiLE framework as a
platform for future research and applications.","Matteo Francobaldi, Michele Lombardi, Andrea Lodi",arXiv,2025,2025-11-10 15:33:32+00:00,"cs.LG, cs.AI, math.OC"
2511.07205v1,"Twenty-Five Years of MIR Research: Achievements, Practices, Evaluations,
  and Future Challenges","In this paper, we trace the evolution of Music Information Retrieval (MIR)
over the past 25 years. While MIR gathers all kinds of research related to
music informatics, a large part of it focuses on signal processing techniques
for music data, fostering a close relationship with the IEEE Audio and Acoustic
Signal Processing Technical Commitee. In this paper, we reflect the main
research achievements of MIR along the three EDICS related to music analysis,
processing and generation. We then review a set of successful practices that
fuel the rapid development of MIR research. One practice is the annual research
benchmark, the Music Information Retrieval Evaluation eXchange, where
participants compete on a set of research tasks. Another practice is the
pursuit of reproducible and open research. The active engagement with industry
research and products is another key factor for achieving large societal
impacts and motivating younger generations of students to join the field. Last
but not the least, the commitment to diversity, equity and inclusion ensures
MIR to be a vibrant and open community where various ideas, methodologies, and
career pathways collide. We finish by providing future challenges MIR will have
to face.","Geoffroy Peeters, Zafar Rafii, Magdalena Fuentes, Zhiyao Duan, Emmanouil Benetos, Juhan Nam, Yuki Mitsufuji",arXiv,2025,2025-11-10 15:32:23+00:00,"cs.SD, cs.AI"
